,Object Begin Date,Historical Period,height,diam,width,depth,num_period,medium_num,classif_num,culture_num
13057,-50,Antiquity,38.1,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
2604,-850,Antiquity,-1.0,10.3,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
7916,-27,Antiquity,-1.0,14.5,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
9489,-700,Antiquity,1.91,-1.0,1.42,-1.0,4.0,3.0460615153788453,2.533376226475792,3.6271186440677967
4072,-199,Antiquity,3.2,-1.0,9.5,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
5038,-699,Antiquity,1.7,-1.0,0.6,1.9,4.0,2.9278826838087584,3.995565410199557,3.9956568946796964
7633,-299,Antiquity,21.6,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
729,-799,Antiquity,25.4,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
11985,-699,Antiquity,-1.0,22.1,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
11407,-900,Antiquity,7.4,-1.0,5.4,5.4,4.0,3.655913978494624,2.533376226475792,3.981916817359856
8363,-399,Antiquity,9.4,-1.0,11.4,-1.0,4.0,3.0460615153788453,2.533376226475792,3.02247191011236
5775,1,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
6429,353,Antiquity,2.1,-1.0,0.1,-1.0,4.0,2.9278826838087584,3.040983606557377,3.1739130434782608
520,180,Antiquity,7.7,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
12088,-2300,Antiquity,-1.0,3.0,-1.0,-1.0,4.0,3.2165551839464883,2.533376226475792,4.0
8391,300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.3641912512716177
6044,200,Antiquity,-1.0,6.2,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
9784,-99,Antiquity,-1.0,3.0,-1.0,-1.0,4.0,2.926136363636364,3.0804206161137437,3.9059653916211294
10112,-530,Antiquity,5.4,-1.0,6.4,0.4,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
12874,-599,Antiquity,18.3,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
4863,-500,Antiquity,-1.0,-1.0,-1.0,10.8,4.0,3.0460615153788453,2.533376226475792,3.1876019575856445
10604,-500,Antiquity,7.0,6.8,-1.0,7.1,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
3004,-499,Antiquity,6.99,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
7776,-1050,Antiquity,-1.0,7.9,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.99710843373494
5283,200,Antiquity,8.0,-1.0,6.0,-1.0,4.0,1.981003799240152,1.9660783101003851,2.1368655657988045
4514,-1450,Antiquity,14.7,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.99710843373494
4671,-530,Antiquity,7.9,-1.0,19.7,23.2,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
11529,300,Antiquity,12.1,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
3508,-620,Antiquity,7.9,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7048,-1550,Antiquity,5.1,-1.0,8.3,-1.0,4.0,2.9278826838087584,3.995565410199557,4.0
3007,1,Antiquity,-1.0,12.5,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
7887,-200,Antiquity,1.6,-1.0,1.3,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9059653916211294
1163,-99,Antiquity,12.7,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,2.0993099715870653
1091,-550,Antiquity,-1.0,11.8,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
970,-310,Antiquity,9.5,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.3018018018018016
1971,100,Antiquity,12.1,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
9332,-1500,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,1.702390766694147,1.2923228346456692,2.9325842696629216
6281,25,Antiquity,4.5,-1.0,1.4,1.5,4.0,2.926136363636364,2.533376226475792,4.0
11569,200,Antiquity,7.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
1419,-525,Antiquity,11.1,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9059653916211294
3893,-670,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
11794,1,Antiquity,-1.0,17.8,-1.0,-1.0,4.0,3.0460615153788453,3.2746478873239435,2.1368655657988045
12802,386,Antiquity,22.9,-1.0,-1.0,-1.0,4.0,2.7815126050420167,3.2307692307692313,2.1368655657988045
11851,1,Antiquity,10.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
2770,-530,Antiquity,11.5,-1.0,9.3,6.3,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
12870,-670,Antiquity,2.1,-1.0,4.6,0.5,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
5550,200,Antiquity,-1.0,2.69,-1.0,-1.0,4.0,2.431484115694642,2.533376226475792,3.8495575221238933
9293,50,Antiquity,29.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
2317,-500,Antiquity,-1.0,18.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
1915,-600,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
9751,-800,Antiquity,13.0,-1.0,22.5,-1.0,4.0,2.9278826838087584,2.533376226475792,3.981916817359856
10889,-2300,Antiquity,2.01,-1.0,4.19,4.09,4.0,3.2165551839464883,2.533376226475792,4.0
13364,300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.3641912512716177
12304,-499,Antiquity,3.5,-1.0,2.4,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9956568946796964
3055,-699,Antiquity,1.6,-1.0,1.7,2.2,4.0,2.9278826838087584,3.995565410199557,3.9956568946796964
11503,5,Antiquity,10.5,-1.0,3.2,-1.0,4.0,2.9278826838087584,3.0517543859649123,2.536977491961415
7564,-300,Antiquity,-1.0,7.9,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
12623,-2400,Antiquity,-1.0,-1.0,-1.0,13.4,4.0,3.0460615153788453,3.998734977862112,4.0
11250,175,Antiquity,-1.0,9.2,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
12384,-699,Antiquity,-1.0,10.7,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
4637,-600,Antiquity,23.4,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
11145,100,Antiquity,8.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
6523,-2300,Antiquity,-1.0,17.81,-1.0,-1.0,4.0,3.2165551839464883,2.533376226475792,4.0
9806,-399,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
1467,-670,Antiquity,-1.0,15.1,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
10275,-300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
6248,-7000,Antiquity,8.6,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
8540,-399,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
730,1,Antiquity,-1.0,1.9,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.9722222222222223
1515,200,Antiquity,-1.0,6.99,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.8495575221238933
334,-1700,Antiquity,8.6,-1.0,9.5,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
6338,-575,Antiquity,8.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
9580,-250,Antiquity,-1.0,10.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
3260,-199,Antiquity,1.6,2.5,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.02247191011236
771,-500,Antiquity,22.2,-1.0,7.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.9126213592233015
6695,-1500,Antiquity,14.0,-1.0,10.5,-1.0,4.0,2.8318584070796464,2.533376226475792,2.618055555555556
11180,-530,Antiquity,12.2,-1.0,22.5,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
10033,-3999,Antiquity,-1.0,4.2,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
6154,-1050,Antiquity,-1.0,14.1,-1.0,-1.0,4.0,2.431484115694642,3.998734977862112,3.99710843373494
8763,-600,Antiquity,10.5,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
6071,-540,Antiquity,11.8,-1.0,18.4,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
8798,-899,Antiquity,-1.0,4.3,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
11960,275,Antiquity,-1.0,-1.0,7.0,10.2,4.0,3.0460615153788453,2.3100558659217882,3.9941093308199815
1815,-99,Antiquity,2.9,-1.0,1.9,0.4,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
3137,300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.3641912512716177
4058,-400,Antiquity,12.7,-1.0,27.94,-1.0,4.0,1.8542148760330581,1.9660783101003851,4.0
2772,300,Antiquity,8.6,-1.0,4.6,-1.0,4.0,3.08715953307393,3.0804206161137437,3.3641912512716177
3263,-550,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
799,-600,Antiquity,-1.0,18.3,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
2999,300,Antiquity,7.1,-1.0,4.9,2.8,4.0,2.0835561497326203,2.533376226475792,3.8412698412698414
7297,-575,Antiquity,5.5,-1.0,4.6,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
11071,-700,Antiquity,3.0,-1.0,3.3,0.5,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
4485,-299,Antiquity,16.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
1039,-900,Antiquity,5.7,-1.0,7.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9306358381502884
7911,1,Antiquity,7.8,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
11538,-750,Antiquity,-1.0,31.6,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
7656,-3,Antiquity,-1.0,8.2,-1.0,-1.0,4.0,2.20310116929334,2.533376226475792,4.0
12535,100,Antiquity,8.6,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
7185,-575,Antiquity,11.3,-1.0,16.8,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9306358381502884
5144,-599,Antiquity,-1.0,2.2,-1.0,-1.0,4.0,3.8409090909090913,3.995565410199557,3.99710843373494
6500,-670,Antiquity,1.1,-1.0,1.0,0.2,4.0,3.08715953307393,3.993197278911565,3.9941093308199815
1106,-699,Antiquity,9.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7612,-120,Antiquity,3.8,-1.0,2.6,0.5,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
6201,1,Antiquity,13.5,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
7989,300,Antiquity,2.9,-1.0,9.5,18.8,4.0,2.132530120481928,2.533376226475792,3.8412698412698414
9073,1,Antiquity,6.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
123,-1500,Antiquity,11.4,-1.0,11.7,-1.0,4.0,2.8318584070796464,2.533376226475792,2.5593719332679097
5393,-550,Antiquity,-1.0,14.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
6555,-300,Antiquity,-1.0,8.5,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
351,-699,Antiquity,-1.0,10.5,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
10914,-199,Antiquity,-1.0,5.4,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
10226,-325,Antiquity,13.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
11753,-430,Antiquity,-1.0,5.3,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
2040,0,Antiquity,3.1,-1.0,3.1,0.2,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
12015,-300,Antiquity,-1.0,4.7,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
5618,1,Antiquity,9.7,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
5924,-600,Antiquity,14.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
8349,-475,Antiquity,15.4,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
9880,-399,Antiquity,-1.0,14.6,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
6589,100,Antiquity,-1.0,7.62,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
1706,-299,Antiquity,18.3,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
3680,-100,Antiquity,29.4,-1.0,13.6,14.5,4.0,3.8754961630060873,1.295343137254902,4.0
6391,-599,Antiquity,6.9,-1.0,19.9,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
11974,-499,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9956568946796964
13140,-899,Antiquity,-1.0,6.5,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
2038,-2300,Antiquity,12.7,-1.0,5.08,-1.0,4.0,3.0460615153788453,2.533376226475792,4.0
5101,-1500,Antiquity,3.7,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,4.0
12748,-599,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
12267,-500,Antiquity,-1.0,2.8,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
1007,200,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,2.117241379310345,3.2494577006507592
129,248,Antiquity,2.3,-1.0,0.2,-1.0,4.0,2.20310116929334,3.040983606557377,3.9941093308199815
7544,-500,Antiquity,7.0,-1.0,5.7,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
11308,100,Antiquity,4.1,-1.0,9.5,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
3412,-450,Antiquity,35.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
12903,400,Antiquity,24.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
2352,-499,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9059653916211294
7937,-330,Antiquity,40.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
6279,400,Antiquity,33.5,-1.0,14.0,-1.0,4.0,1.981003799240152,1.9660783101003851,2.1368655657988045
8389,-400,Antiquity,-1.0,-1.0,2.9,10.2,4.0,3.3714285714285714,2.533376226475792,2.1368655657988045
2123,-1200,Antiquity,-1.0,9.9,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
13135,-300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
6804,-300,Antiquity,10.16,-1.0,10.8,-1.0,4.0,1.8542148760330581,1.9660783101003851,4.0
1926,-500,Antiquity,-1.0,2.7,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
313,-500,Antiquity,2.7,-1.0,-1.0,5.2,4.0,3.0460615153788453,3.0517543859649123,3.1876019575856445
5995,0,Antiquity,3.8,-1.0,12.1,-1.0,4.0,1.981003799240152,1.9660783101003851,1.8158293277144928
6706,-600,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
9318,-799,Antiquity,-1.0,4.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
11395,-425,Antiquity,-1.0,15.5,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
9227,-600,Antiquity,19.4,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
6280,-550,Antiquity,8.3,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
13377,-2000,Antiquity,-1.0,4.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
3201,300,Antiquity,-1.0,7.0,-1.0,-1.0,4.0,2.1077844311377247,2.3100558659217882,1.8719351188230855
6390,1,Antiquity,7.6,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
2175,-499,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
9148,-3900,Antiquity,4.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
10502,0,Antiquity,121.3,-1.0,50.8,-1.0,4.0,1.7280405405405406,2.1531914893617023,2.1368655657988045
10666,1,Antiquity,-1.0,2.4,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
810,50,Antiquity,-1.0,1.4,-1.0,-1.0,4.0,2.20310116929334,2.533376226475792,4.0
8992,-900,Antiquity,7.6,-1.0,2.6,0.5,4.0,3.655913978494624,2.533376226475792,3.981916817359856
6509,-1900,Antiquity,-1.0,22.6,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
6470,-600,Antiquity,2.69,-1.0,5.89,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
7863,-25,Antiquity,10.8,-1.0,6.6,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
9629,-3999,Antiquity,-1.0,5.9,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
1809,-25,Antiquity,3.1,-1.0,4.9,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
7377,400,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,1.7298728813559323,2.378571428571429,3.3641912512716177
1179,-299,Antiquity,38.7,-1.0,29.1,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
5867,-700,Antiquity,17.3,-1.0,17.3,6.7,4.0,3.0460615153788453,2.533376226475792,3.981916817359856
12953,200,Antiquity,3.48,-1.0,2.21,-1.0,4.0,3.08715953307393,3.0804206161137437,3.8495575221238933
11115,-350,Antiquity,-1.0,3.5,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
4392,-300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
716,1,Antiquity,14.8,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
8496,200,Antiquity,12.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
1924,300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.3641912512716177
842,1,Antiquity,4.6,-1.0,6.9,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
8942,475,Antiquity,2.2,-1.0,8.9,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
13148,-1000,Antiquity,-1.0,-1.0,8.6,-1.0,4.0,3.0460615153788453,3.0517543859649123,3.3018018018018016
4406,-3900,Antiquity,1.0,-1.0,0.5,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
10119,-25,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
9047,1,Antiquity,11.4,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
3233,-299,Antiquity,24.9,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
10736,-470,Antiquity,10.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
231,0,Antiquity,3.8,-1.0,13.3,-1.0,4.0,1.981003799240152,1.9660783101003851,3.2530120481927716
9456,-7000,Antiquity,-1.0,5.4,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
12795,-299,Antiquity,10.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
874,400,Antiquity,3.2,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.35
6393,-500,Antiquity,5.7,4.8,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.3018018018018016
12533,-600,Antiquity,35.7,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
12215,-550,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
3625,-54,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.20310116929334,3.040983606557377,3.9941093308199815
5992,100,Antiquity,3.8,-1.0,8.9,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
6036,-490,Antiquity,-1.0,32.9,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
8661,-3200,Antiquity,31.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
3880,-575,Antiquity,20.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
6947,-50,Antiquity,5.9,-1.0,17.7,-1.0,4.0,2.1820083682008367,3.995565410199557,3.9941093308199815
2596,0,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,1.7721518987341771,1.7850467289719627,1.8434845472618837
7424,-570,Antiquity,16.8,-1.0,15.5,-1.0,4.0,3.0460615153788453,3.998734977862112,2.4579945799458
7220,-330,Antiquity,3.8,-1.0,5.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9059653916211294
6867,70,Antiquity,3.0,-1.0,11.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
2080,-599,Antiquity,6.7,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9059653916211294
2442,-99,Antiquity,12.7,-1.0,9.5,-1.0,4.0,3.8754961630060873,2.3928881179531656,2.5593719332679097
13048,-550,Antiquity,-1.0,12.1,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
5075,-325,Antiquity,16.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
3106,-720,Antiquity,5.31,-1.0,9.7,-1.0,4.0,2.431484115694642,2.533376226475792,4.0
871,175,Antiquity,4.1,-1.0,9.8,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
7556,-2600,Antiquity,5.9,-1.0,6.3,0.8,4.0,3.8754961630060873,3.9998039600078417,4.0
10918,100,Antiquity,1.9,-1.0,4.3,0.7,4.0,3.0460615153788453,2.4606598984771573,3.9941093308199815
6715,-899,Antiquity,-1.0,8.8,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
8247,1,Antiquity,-1.0,31.8,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9941093308199815
3186,-399,Antiquity,6.4,-1.0,11.4,-1.0,4.0,3.0460615153788453,2.533376226475792,3.7125
8853,-510,Antiquity,19.4,-1.0,12.9,-1.0,4.0,3.0460615153788453,2.533376226475792,3.1876019575856445
6305,-2600,Antiquity,3.3,-1.0,4.0,0.5,4.0,3.8754961630060873,3.9998039600078417,4.0
6716,1,Antiquity,3.8,-1.0,2.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
2276,100,Antiquity,-1.0,4.1,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
2898,-620,Antiquity,13.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
9662,-670,Antiquity,7.0,-1.0,9.5,0.6,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
11094,-525,Antiquity,2.5,-1.0,4.2,2.4,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
4722,-1100,Antiquity,-1.0,12.4,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
4897,-699,Antiquity,3.5,-1.0,4.4,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
1935,-650,Antiquity,-1.0,43.2,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
6254,-550,Antiquity,-1.0,10.6,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
8135,-599,Antiquity,18.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
7063,-899,Antiquity,-1.0,4.2,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
2169,-525,Antiquity,37.8,-1.0,25.8,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
173,-460,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
1909,1,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.9375
5708,-507,Antiquity,10.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
10654,-480,Antiquity,-1.0,3.6,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.99710843373494
1,-1700,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,2.533376226475792,4.0
24,-1425,Antiquity,-1.0,-1.0,7.6,17.8,4.0,3.0460615153788453,2.722163308589608,1.8434845472618837
7652,-1400,Antiquity,5.99,-1.0,7.39,-1.0,4.0,3.0460615153788453,2.533376226475792,1.8615384615384616
10,-699,Antiquity,2.7,-1.0,2.1,-1.0,4.0,3.0460615153788453,2.722163308589608,3.9956568946796964
1031,100,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.2494577006507592
4052,-2600,Antiquity,3.0,-1.0,3.9,0.4,4.0,3.8754961630060873,3.9998039600078417,4.0
